cluster,age_num,sex,marital_status,city,milieu_resid,region_name,bancarise
0,42,Masculin,Marié(e),SIPILOU,Rural,TONKPI,0
0,41,Féminin,Marié(e),SIPILOU,Rural,TONKPI,0
1,40,Féminin,Marié(e),SIPILOU,Rural,TONKPI,0
0,44,Masculin,Union libre,SIPILOU,Rural,TONKPI,0
1,34,Féminin,Union libre,SIPILOU,Rural,TONKPI,0
0,61,Féminin,Veuf(ve),SIPILOU,Rural,TONKPI,0
0,57,Masculin,Marié(e),YORODOUGOU,Rural,TONKPI,0
0,53,Féminin,Marié(e),YORODOUGOU,Rural,TONKPI,0
0,76,Féminin,Veuf(ve),YORODOUGOU,Rural,TONKPI,0
1,41,Masculin,Célibataire,YORODOUGOU,Rural,TONKPI,0
1,43,Masculin,Célibataire,YORODOUGOU,Rural,TONKPI,0
0,68,Féminin,Veuf(ve),YORODOUGOU,Rural,TONKPI,0
1,34,Féminin,Veuf(ve),YORODOUGOU,Rural,TONKPI,0
0,55,Masculin,Marié(e),YORODOUGOU,Rural,TONKPI,0
1,38,Féminin,Marié(e),YORODOUGOU,Rural,TONKPI,0
0,53,Féminin,Veuf(ve),YORODOUGOU,Rural,TONKPI,0
0,45,Masculin,Marié(e),YORODOUGOU,Rural,TONKPI,1
1,32,Féminin,Marié(e),YORODOUGOU,Rural,TONKPI,0
0,40,Masculin,Marié(e),YORODOUGOU,Rural,TONKPI,0
0,74,Féminin,Veuf(ve),YORODOUGOU,Rural,TONKPI,0
0,47,Féminin,Veuf(ve),YORODOUGOU,Rural,TONKPI,0
1,32,Masculin,Marié(e),YORODOUGOU,Rural,TONKPI,1
1,21,Féminin,Marié(e),YORODOUGOU,Rural,TONKPI,0
1,20,Féminin,Marié(e),YORODOUGOU,Rural,TONKPI,0
0,49,Féminin,Veuf(ve),YORODOUGOU,Rural,TONKPI,0
1,32,Masculin,Marié(e),BIN-HOUYE,Urbain,TONKPI,1
1,25,Féminin,Marié(e),BIN-HOUYE,Urbain,TONKPI,1
1,40,Masculin,Marié(e),BIN-HOUYE,Urbain,TONKPI,1
1,34,Féminin,Marié(e),BIN-HOUYE,Urbain,TONKPI,0
0,62,Masculin,Marié(e),BIN-HOUYE,Urbain,TONKPI,1
1,22,Féminin,Marié(e),BIN-HOUYE,Urbain,TONKPI,0
0,62,Féminin,Veuf(ve),BIN-HOUYE,Urbain,TONKPI,0
0,43,Masculin,Marié(e),BIN-HOUYE,Urbain,TONKPI,1
1,39,Féminin,Marié(e),BIN-HOUYE,Urbain,TONKPI,1
1,20,Masculin,Célibataire,BIN-HOUYE,Urbain,TONKPI,1
1,38,Féminin,Marié(e),BIN-HOUYE,Urbain,TONKPI,0
1,36,Masculin,Marié(e),BIN-HOUYE,Urbain,TONKPI,1
1,22,Masculin,Célibataire,BIN-HOUYE,Urbain,TONKPI,0
0,64,Féminin,Veuf(ve),BIN-HOUYE,Urbain,TONKPI,0
0,87,Féminin,Veuf(ve),BIN-HOUYE,Urbain,TONKPI,0
1,19,Féminin,Célibataire,BIN-HOUYE,Urbain,TONKPI,0
1,22,Féminin,Marié(e),BIN-HOUYE,Urbain,TONKPI,1
1,28,Masculin,Marié(e),BIN-HOUYE,Urbain,TONKPI,1
0,75,Masculin,Marié(e),BIN-HOUYE,Urbain,TONKPI,0
0,56,Féminin,Marié(e),BIN-HOUYE,Urbain,TONKPI,0
1,18,Féminin,Célibataire,BIN-HOUYE,Urbain,TONKPI,0
1,18,Féminin,Célibataire,BIN-HOUYE,Urbain,TONKPI,0
0,47,Féminin,Marié(e),BIN-HOUYE,Urbain,TONKPI,1
0,80,Masculin,Marié(e),BIN-HOUYE,Urbain,TONKPI,1
0,42,Féminin,Marié(e),BIN-HOUYE,Urbain,TONKPI,1
1,30,Masculin,Célibataire,BIN-HOUYE,Urbain,TONKPI,1
1,33,Masculin,Marié(e),BIN-HOUYE,Urbain,TONKPI,1
1,38,Masculin,Marié(e),BIN-HOUYE,Urbain,TONKPI,1
1,33,Féminin,Marié(e),BIN-HOUYE,Urbain,TONKPI,1
1,18,Masculin,Célibataire,BIN-HOUYE,Urbain,TONKPI,1
1,27,Masculin,Célibataire,BIN-HOUYE,Urbain,TONKPI,0
0,61,Masculin,Veuf(ve),BIN-HOUYE,Urbain,TONKPI,1
1,25,Masculin,Célibataire,BIN-HOUYE,Urbain,TONKPI,0
1,28,Masculin,Célibataire,BIN-HOUYE,Urbain,TONKPI,0
1,24,Masculin,Célibataire,GOULALEU,Rural,TONKPI,0
0,45,Féminin,Marié(e),GOULALEU,Rural,TONKPI,0
0,56,Féminin,Marié(e),GOULALEU,Rural,TONKPI,1
0,56,Masculin,Marié(e),GOULALEU,Rural,TONKPI,1
0,69,Féminin,Veuf(ve),GOULALEU,Rural,TONKPI,0
0,82,Masculin,Marié(e),GOULALEU,Rural,TONKPI,0
0,67,Féminin,Marié(e),GOULALEU,Rural,TONKPI,0
0,58,Féminin,Veuf(ve),GOULALEU,Rural,TONKPI,0
1,33,Féminin,Marié(e),GOULALEU,Rural,TONKPI,0
1,35,Masculin,Marié(e),GOULALEU,Rural,TONKPI,1
1,36,Féminin,Marié(e),GOULALEU,Rural,TONKPI,0
1,36,Masculin,Marié(e),GOULALEU,Rural,TONKPI,1
1,18,Masculin,Célibataire,GOULALEU,Rural,TONKPI,1
1,32,Féminin,Marié(e),GOULALEU,Rural,TONKPI,0
0,54,Masculin,Marié(e),GOULALEU,Rural,TONKPI,1
1,37,Féminin,Marié(e),GOULALEU,Rural,TONKPI,0
0,74,Féminin,Veuf(ve),GOULALEU,Rural,TONKPI,0
1,29,Masculin,Marié(e),GOULALEU,Rural,TONKPI,1
1,34,Féminin,Marié(e),GOULALEU,Rural,TONKPI,0
1,38,Masculin,Marié(e),GOULALEU,Rural,TONKPI,1
0,51,Féminin,Marié(e),GOULALEU,Rural,TONKPI,0
0,53,Féminin,Veuf(ve),GOULALEU,Rural,TONKPI,0
1,26,Masculin,Célibataire,GOULALEU,Rural,TONKPI,1
0,68,Masculin,Marié(e),GOULALEU,Rural,TONKPI,0
0,69,Féminin,Marié(e),GOULALEU,Rural,TONKPI,0
1,20,Masculin,Célibataire,GOULALEU,Rural,TONKPI,0
1,37,Féminin,Séparé,GOULALEU,Rural,TONKPI,0
1,18,Masculin,Célibataire,TEAPLEU,Urbain,TONKPI,1
0,70,Masculin,Marié(e),TEAPLEU,Urbain,TONKPI,1
0,56,Féminin,Marié(e),TEAPLEU,Urbain,TONKPI,1
1,42,Féminin,Célibataire,TEAPLEU,Urbain,TONKPI,1
1,25,Féminin,Célibataire,TEAPLEU,Urbain,TONKPI,1
1,23,Féminin,Marié(e),TEAPLEU,Urbain,TONKPI,1
1,26,Masculin,Marié(e),TEAPLEU,Urbain,TONKPI,1
0,45,Féminin,Marié(e),TEAPLEU,Urbain,TONKPI,0
1,18,Féminin,Célibataire,TEAPLEU,Urbain,TONKPI,1
0,52,Masculin,Marié(e),TEAPLEU,Urbain,TONKPI,0
0,65,Féminin,Veuf(ve),TEAPLEU,Urbain,TONKPI,1
0,46,Masculin,Célibataire,TEAPLEU,Urbain,TONKPI,1
1,19,Masculin,Célibataire,TEAPLEU,Urbain,TONKPI,1
0,52,Masculin,Marié(e),TEAPLEU,Urbain,TONKPI,1
1,19,Féminin,Célibataire,TEAPLEU,Urbain,TONKPI,1
0,52,Féminin,Marié(e),TEAPLEU,Urbain,TONKPI,1
1,20,Féminin,Célibataire,TEAPLEU,Urbain,TONKPI,0
1,29,Féminin,Marié(e),TEAPLEU,Urbain,TONKPI,1
1,32,Masculin,Marié(e),TEAPLEU,Urbain,TONKPI,1
0,57,Féminin,Veuf(ve),TEAPLEU,Urbain,TONKPI,1
0,58,Masculin,Marié(e),TEAPLEU,Urbain,TONKPI,1
1,31,Féminin,Marié(e),TEAPLEU,Urbain,TONKPI,1
1,42,Féminin,Marié(e),TEAPLEU,Urbain,TONKPI,0
0,43,Masculin,Marié(e),TEAPLEU,Urbain,TONKPI,1
0,58,Féminin,Séparé,TEAPLEU,Urbain,TONKPI,1
1,38,Masculin,Marié(e),TEAPLEU,Urbain,TONKPI,1
0,45,Féminin,Marié(e),TEAPLEU,Urbain,TONKPI,0
1,18,Féminin,Célibataire,TEAPLEU,Urbain,TONKPI,0
1,39,Féminin,Marié(e),TEAPLEU,Urbain,TONKPI,0
1,19,Féminin,Célibataire,TEAPLEU,Urbain,TONKPI,0
0,43,Masculin,Marié(e),TEAPLEU,Urbain,TONKPI,1
0,67,Féminin,Marié(e),TEAPLEU,Urbain,TONKPI,1
1,47,Féminin,Célibataire,TEAPLEU,Urbain,TONKPI,1
0,73,Masculin,Marié(e),TEAPLEU,Urbain,TONKPI,1
0,48,Féminin,Marié(e),TEAPLEU,Rural,TONKPI,0
0,74,Masculin,Veuf(ve),TEAPLEU,Rural,TONKPI,0
1,23,Masculin,Union libre,TEAPLEU,Rural,TONKPI,0
0,66,Féminin,Veuf(ve),TEAPLEU,Rural,TONKPI,0
1,20,Féminin,Union libre,TEAPLEU,Rural,TONKPI,0
1,36,Féminin,Célibataire,TEAPLEU,Rural,TONKPI,1
1,25,Masculin,Séparé,TEAPLEU,Rural,TONKPI,1
1,18,Masculin,Célibataire,TEAPLEU,Rural,TONKPI,0
0,57,Féminin,Veuf(ve),TEAPLEU,Rural,TONKPI,0
1,24,Féminin,Marié(e),TEAPLEU,Rural,TONKPI,0
1,27,Masculin,Célibataire,TEAPLEU,Rural,TONKPI,1
1,38,Masculin,Marié(e),TEAPLEU,Rural,TONKPI,1
1,22,Féminin,Marié(e),TEAPLEU,Rural,TONKPI,0
1,34,Masculin,Marié(e),TEAPLEU,Rural,TONKPI,1
0,50,Masculin,Marié(e),TEAPLEU,Rural,TONKPI,1
0,52,Féminin,Marié(e),TEAPLEU,Rural,TONKPI,1
1,40,Féminin,Marié(e),TEAPLEU,Rural,TONKPI,0
1,19,Masculin,Célibataire,TEAPLEU,Rural,TONKPI,0
0,50,Masculin,Marié(e),TEAPLEU,Rural,TONKPI,1
1,39,Masculin,Célibataire,TEAPLEU,Rural,TONKPI,1
0,59,Féminin,Veuf(ve),TEAPLEU,Rural,TONKPI,0
1,32,Masculin,Marié(e),TEAPLEU,Rural,TONKPI,1
1,29,Féminin,Marié(e),TEAPLEU,Rural,TONKPI,0
1,22,Féminin,Marié(e),TEAPLEU,Rural,TONKPI,0
1,35,Masculin,Marié(e),TEAPLEU,Rural,TONKPI,1
0,64,Féminin,Marié(e),TEAPLEU,Rural,TONKPI,1
0,65,Masculin,Marié(e),TEAPLEU,Rural,TONKPI,0
0,44,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,24,Féminin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,20,Féminin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,21,Féminin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
0,45,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,26,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,29,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
0,59,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,31,Féminin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,28,Masculin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,1
0,51,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,0
0,50,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,41,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
0,48,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,19,Féminin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,24,Masculin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,1
0,43,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,25,Féminin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,21,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,36,Masculin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,35,Masculin,Séparé,ZOUAN-HOUNIEN,Urbain,TONKPI,1
0,45,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,21,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,29,Féminin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,1
0,53,Masculin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,19,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,21,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,24,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,38,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
0,76,Féminin,Veuf(ve),ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,33,Masculin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,35,Féminin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,1
0,53,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
0,53,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,33,Masculin,Union libre,ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,33,Féminin,Union libre,ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,36,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,18,Masculin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
0,47,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,0
0,52,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,24,Masculin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,33,Féminin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,28,Masculin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,26,Masculin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
0,43,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,26,Masculin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
0,68,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,22,Féminin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
0,51,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
0,47,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,19,Masculin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
0,44,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,0
0,55,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,39,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,26,Féminin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,39,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,29,Féminin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,40,Masculin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,25,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,41,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,18,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,23,Masculin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
1,22,Masculin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
0,54,Féminin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,20,Masculin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,19,Féminin,Célibataire,ZOUAN-HOUNIEN,Urbain,TONKPI,0
0,62,Masculin,Marié(e),ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,39,Féminin,Union libre,ZOUAN-HOUNIEN,Urbain,TONKPI,1
1,41,Masculin,Union libre,ZOUAN-HOUNIEN,Urbain,TONKPI,1
0,70,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,0
0,68,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,61,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,44,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,47,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,86,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
1,36,Masculin,Célibataire,ZOUAN-HOUNIEN,Rural,TONKPI,0
1,40,Féminin,Veuf(ve),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,74,Féminin,Veuf(ve),ZOUAN-HOUNIEN,Rural,TONKPI,0
1,36,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,0
1,38,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
1,30,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,42,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,50,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
1,25,Masculin,Célibataire,ZOUAN-HOUNIEN,Rural,TONKPI,0
0,60,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,0
0,86,Masculin,Divorcé(e),ZOUAN-HOUNIEN,Rural,TONKPI,0
0,40,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,46,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,80,Féminin,Veuf(ve),ZOUAN-HOUNIEN,Rural,TONKPI,0
1,38,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
1,34,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
1,21,Masculin,Célibataire,ZOUAN-HOUNIEN,Rural,TONKPI,1
0,55,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,65,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,0
1,37,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,40,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
1,30,Féminin,Union libre,ZOUAN-HOUNIEN,Rural,TONKPI,1
0,41,Masculin,Union libre,ZOUAN-HOUNIEN,Rural,TONKPI,1
1,27,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,0
1,29,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,0
0,64,Féminin,Veuf(ve),ZOUAN-HOUNIEN,Rural,TONKPI,0
0,49,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
1,33,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,71,Féminin,Veuf(ve),ZOUAN-HOUNIEN,Rural,TONKPI,0
1,20,Féminin,Union libre,ZOUAN-HOUNIEN,Rural,TONKPI,0
1,30,Masculin,Union libre,ZOUAN-HOUNIEN,Rural,TONKPI,1
1,20,Masculin,Célibataire,ZOUAN-HOUNIEN,Rural,TONKPI,1
1,25,Féminin,Célibataire,ZOUAN-HOUNIEN,Rural,TONKPI,0
0,61,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,0
0,58,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,59,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,47,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
1,20,Masculin,Célibataire,ZOUAN-HOUNIEN,Rural,TONKPI,1
1,36,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
1,34,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,80,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,0
0,63,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,0
1,26,Féminin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,0
1,24,Masculin,Marié(e),ZOUAN-HOUNIEN,Rural,TONKPI,0
1,19,Masculin,Célibataire,ZOUAN-HOUNIEN,Rural,TONKPI,1
1,25,Féminin,Union libre,ZOUAN-HOUNIEN,Rural,TONKPI,1
1,29,Masculin,Union libre,ZOUAN-HOUNIEN,Rural,TONKPI,1
1,18,Masculin,Célibataire,ZOUAN-HOUNIEN,Rural,TONKPI,0
1,24,Masculin,Célibataire,ZOUAN-HOUNIEN,Rural,TONKPI,0
1,18,Masculin,Célibataire,ZOUAN-HOUNIEN,Rural,TONKPI,0
1,35,Féminin,Célibataire,ZOUAN-HOUNIEN,Rural,TONKPI,1
0,68,Féminin,Veuf(ve),ZOUAN-HOUNIEN,Rural,TONKPI,1
0,62,Masculin,Marié(e),ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,0
1,22,Masculin,Célibataire,ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,0
0,52,Féminin,Marié(e),ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,0
0,58,Féminin,Veuf(ve),ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,1
1,27,Féminin,Célibataire,ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,1
1,38,Masculin,Marié(e),ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,1
0,56,Féminin,Marié(e),ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,1
1,18,Féminin,Marié(e),ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,0
1,20,Féminin,Célibataire,ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,1
1,39,Féminin,Divorcé(e),ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,1
0,58,Féminin,Célibataire,ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,1
0,41,Masculin,Marié(e),ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,1
1,22,Masculin,Célibataire,ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,1
0,42,Féminin,Marié(e),ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,1
1,37,Féminin,Célibataire,ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,1
0,78,Féminin,Veuf(ve),ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,1
0,48,Féminin,Célibataire,ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,0
1,25,Masculin,Célibataire,ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,0
1,39,Masculin,Célibataire,ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,0
1,37,Masculin,Célibataire,ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,0
0,46,Féminin,Marié(e),ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,1
0,84,Masculin,Marié(e),ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,0
1,38,Féminin,Célibataire,ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,0
0,46,Féminin,Célibataire,ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,0
1,24,Féminin,Célibataire,ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,0
1,28,Masculin,Célibataire,ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,0
0,49,Féminin,Marié(e),ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,0
1,22,Masculin,Célibataire,ATTIEGOUAKRO,Rural,YAMOUSSOUKRO,0
1,35,Masculin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,1
1,29,Féminin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,1
0,82,Masculin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,1
0,52,Féminin,Célibataire,LOLOBO,Rural,YAMOUSSOUKRO,1
0,72,Féminin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,0
0,71,Masculin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,0
0,67,Féminin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,0
0,72,Féminin,Veuf(ve),LOLOBO,Rural,YAMOUSSOUKRO,0
1,34,Masculin,Célibataire,LOLOBO,Rural,YAMOUSSOUKRO,1
0,84,Féminin,Veuf(ve),LOLOBO,Rural,YAMOUSSOUKRO,0
0,44,Féminin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,1
0,56,Masculin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,1
0,71,Féminin,Veuf(ve),LOLOBO,Rural,YAMOUSSOUKRO,1
0,66,Féminin,Veuf(ve),LOLOBO,Rural,YAMOUSSOUKRO,0
1,23,Masculin,Célibataire,LOLOBO,Rural,YAMOUSSOUKRO,0
1,20,Masculin,Célibataire,LOLOBO,Rural,YAMOUSSOUKRO,0
0,41,Masculin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,1
1,40,Féminin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,0
1,29,Féminin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,0
0,44,Masculin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,0
0,39,Masculin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,1
1,34,Féminin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,1
1,35,Masculin,Célibataire,LOLOBO,Rural,YAMOUSSOUKRO,1
0,55,Féminin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,0
0,58,Masculin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,1
1,28,Masculin,Union libre,LOLOBO,Rural,YAMOUSSOUKRO,1
1,29,Féminin,Union libre,LOLOBO,Rural,YAMOUSSOUKRO,1
0,77,Féminin,Veuf(ve),LOLOBO,Rural,YAMOUSSOUKRO,0
0,57,Féminin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,0
0,82,Masculin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,0
0,67,Féminin,Veuf(ve),LOLOBO,Rural,YAMOUSSOUKRO,0
1,29,Féminin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,0
1,18,Masculin,Célibataire,LOLOBO,Rural,YAMOUSSOUKRO,0
0,40,Masculin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,1
1,36,Masculin,Célibataire,LOLOBO,Rural,YAMOUSSOUKRO,0
1,31,Féminin,Célibataire,LOLOBO,Rural,YAMOUSSOUKRO,0
0,75,Féminin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,0
1,23,Féminin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,1
1,19,Masculin,Célibataire,LOLOBO,Rural,YAMOUSSOUKRO,1
1,23,Masculin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,1
1,37,Féminin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,1
0,46,Masculin,Marié(e),LOLOBO,Rural,YAMOUSSOUKRO,1
1,43,Masculin,Célibataire,LOLOBO,Rural,YAMOUSSOUKRO,1
0,57,Féminin,Veuf(ve),LOLOBO,Rural,YAMOUSSOUKRO,1
0,47,Féminin,Célibataire,LOLOBO,Rural,YAMOUSSOUKRO,1
0,74,Masculin,Veuf(ve),LOLOBO,Rural,YAMOUSSOUKRO,1
