mstat,rev_total_mois,age_grp,empl_formel,bancarise,a_assurance,logem,Profil_Score
2,0.0,2,0,1,0,0,46
0,0.0,0,0,0,0,0,20
2,0.0,1,0,1,0,0,44
0,0.0,0,0,0,0,0,20
2,0.0,2,0,1,0,0,46
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,1,0,1,0,3,52
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
2,0.0,1,0,1,0,3,64
0,0.0,0,0,0,0,2,40
5,0.0,5,0,1,0,2,56
2,0.0,5,0,1,1,3,69
0,0.0,0,0,1,0,3,47
2,0.0,5,0,1,0,3,66
0,0.0,0,0,1,0,3,47
0,0.0,0,0,0,1,3,43
2,100000.0,2,0,1,0,1,61
2,0.0,1,0,1,0,1,54
0,0.0,0,0,0,0,1,30
2,0.0,5,0,1,0,1,56
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,2,0,1,0,0,46
2,61666.668,2,0,1,0,0,51
0,0.0,0,0,0,0,0,20
2,0.0,5,0,1,0,3,66
2,0.0,4,0,1,0,3,69
0,0.0,0,0,0,0,1,30
2,0.0,3,0,1,0,1,59
0,0.0,0,0,0,0,1,30
2,40000.0,2,0,1,0,1,56
0,0.0,0,0,1,0,1,37
1,0.0,4,0,1,0,1,47
2,0.0,2,0,0,0,1,49
2,0.0,3,0,1,0,1,59
0,65000.0,0,0,0,0,1,35
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,79133.758,1,0,0,0,1,40
5,0.0,5,0,1,0,1,46
0,0.0,0,0,0,0,1,30
0,0.0,1,0,1,0,1,42
0,0.0,1,0,0,0,1,35
0,0.0,0,0,0,0,0,20
2,171666.67,2,0,1,0,0,51
2,0.0,1,0,1,0,0,44
0,0.0,4,0,1,0,3,57
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
4,0.0,3,0,0,0,0,42
4,0.0,4,0,1,0,0,49
4,0.0,4,0,0,0,1,52
4,0.0,4,0,0,0,1,52
0,0.0,0,0,0,0,2,40
4,0.0,5,0,1,0,2,66
0,0.0,0,0,0,0,2,40
4,0.0,5,0,1,0,2,66
0,0.0,1,0,1,0,3,52
5,0.0,4,0,1,0,3,59
0,0.0,0,0,1,0,3,47
0,0.0,0,0,0,0,0,20
2,0.0,3,0,1,0,0,49
2,0.0,3,0,1,0,0,49
2,0.0,3,0,1,0,0,49
0,0.0,0,0,0,0,0,20
5,0.0,6,0,1,0,0,34
2,0.0,4,0,1,0,0,49
0,0.0,3,0,1,0,0,37
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
2,0.0,4,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,1,0,0,0,3,45
2,0.0,6,0,1,0,3,64
0,0.0,1,0,0,0,3,45
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
2,0.0,5,0,1,0,3,66
0,0.0,0,0,0,0,3,40
4,0.0,2,0,1,0,3,66
4,0.0,0,0,0,0,3,52
2,0.0,4,0,1,0,3,69
2,0.0,6,0,1,0,3,64
2,0.0,4,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,2,40
4,0.0,2,0,1,0,2,66
4,0.0,2,0,1,0,2,66
5,0.0,6,0,0,0,2,47
2,0.0,5,0,1,0,2,66
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,65000.0,6,0,0,0,3,50
2,0.0,6,0,1,0,3,64
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,2,0,1,0,2,66
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,173333.33,3,0,0,0,3,67
2,0.0,4,0,0,0,3,62
0,0.0,0,0,0,0,2,40
2,0.0,1,0,0,0,2,57
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,2,0,1,0,2,66
3,0.0,2,0,1,0,3,54
2,0.0,2,0,1,0,3,66
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
5,0.0,5,0,1,0,3,56
0,0.0,0,0,0,0,3,40
5,0.0,6,0,0,0,3,47
0,0.0,1,0,0,0,3,45
2,0.0,5,0,1,0,3,66
0,0.0,0,0,0,0,3,40
2,0.0,5,0,0,0,3,59
0,0.0,3,0,0,0,3,50
0,0.0,3,0,0,0,2,50
0,0.0,0,0,0,0,2,40
2,0.0,1,0,0,0,2,57
0,0.0,0,0,0,0,2,40
2,0.0,1,0,0,0,2,57
2,0.0,2,0,0,0,2,59
5,0.0,4,0,1,0,2,59
0,0.0,0,0,0,0,2,40
0,0.0,1,0,0,0,2,45
0,0.0,1,0,0,0,2,45
0,0.0,0,0,0,0,2,40
4,50000.0,3,0,1,0,0,54
5,0.0,5,0,0,0,0,29
4,43333.332,3,0,1,0,0,49
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,36899.965,1,0,0,0,3,57
2,0.0,3,0,1,0,3,69
0,10000.0,1,0,0,0,2,45
0,150000.0,3,0,1,0,2,62
2,0.0,3,0,0,0,3,62
2,0.0,4,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,1,0,0,0,3,57
1,105145.0,4,0,1,0,0,42
0,0.0,0,0,0,0,0,20
5,0.0,4,0,1,0,0,39
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,2,69
2,0.0,5,0,1,0,2,66
0,0.0,0,0,0,0,2,40
4,0.0,3,0,0,0,2,62
4,48110.434,2,0,0,0,2,59
2,0.0,4,0,1,0,3,69
0,15000.0,4,0,1,0,2,57
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,2,0,1,0,2,66
2,0.0,2,0,1,0,2,66
0,0.0,0,0,0,0,2,40
0,0.0,3,0,1,0,0,37
0,0.0,0,0,0,0,0,20
5,0.0,4,0,1,0,0,39
0,0.0,1,0,0,0,3,45
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
5,0.0,6,0,1,0,3,54
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,1,0,23
0,0.0,0,0,0,1,0,23
2,126790.66,2,0,1,1,0,54
2,0.0,2,0,1,1,0,49
2,0.0,3,0,1,0,1,59
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,300000.0,3,0,1,0,1,69
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,70000.0,4,0,1,0,1,64
0,0.0,0,0,0,0,3,40
2,0.0,2,0,1,0,3,66
2,0.0,4,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,54900.309,1,0,0,0,3,50
2,0.0,6,0,0,0,3,57
0,721666.69,2,1,1,1,1,70
0,0.0,1,0,1,0,1,42
0,0.0,0,0,1,0,1,37
2,0.0,5,0,1,0,1,56
2,175000.0,5,1,1,0,1,64
0,0.0,3,0,1,0,1,47
2,0.0,1,0,1,0,3,64
0,0.0,0,0,0,0,3,40
2,0.0,1,0,1,0,3,64
5,0.0,5,0,1,0,3,56
0,0.0,0,0,1,0,1,37
0,0.0,0,0,0,0,1,30
2,0.0,3,0,1,0,1,59
2,0.0,4,0,1,0,1,59
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,65000.0,3,0,1,0,1,52
0,0.0,3,0,1,0,1,47
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,2,0,1,0,1,56
2,0.0,2,0,1,0,1,56
0,0.0,0,0,0,0,1,30
5,0.0,6,0,1,0,0,34
2,0.0,2,0,1,0,0,46
2,247000.0,3,1,1,1,0,60
0,0.0,3,0,1,0,0,37
2,0.0,4,0,1,0,2,69
2,0.0,5,0,1,0,2,66
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,65666.664,2,0,1,0,0,39
0,0.0,0,0,1,0,2,47
0,0.0,0,0,1,0,2,47
2,0.0,4,0,1,0,2,69
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,50000.0,1,0,1,0,0,37
0,0.0,2,0,1,0,0,34
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
2,0.0,4,0,0,0,2,62
0,0.0,0,0,0,0,0,20
2,0.0,2,0,0,0,0,39
2,0.0,3,0,0,0,0,42
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
5,0.0,5,0,1,0,3,56
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,2,40
0,140000.0,3,0,1,0,2,62
0,0.0,4,0,1,0,2,57
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,5,0,0,0,3,59
2,0.0,1,0,1,0,3,64
2,0.0,5,0,0,0,3,59
0,0.0,1,0,0,0,3,45
0,0.0,0,0,0,0,3,40
0,0.0,2,0,1,0,2,54
0,76000.0,2,0,1,0,2,59
0,0.0,0,0,1,0,2,47
0,0.0,0,0,0,0,2,40
0,79500.0,1,0,1,0,2,57
2,0.0,5,0,1,0,2,66
3,0.0,2,0,1,0,2,54
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,1,0,1,0,2,52
0,0.0,0,0,1,0,2,47
0,0.0,1,0,0,0,2,45
2,0.0,4,0,1,0,2,69
2,0.0,1,0,1,0,2,64
0,0.0,0,0,0,0,2,40
5,0.0,5,0,1,0,3,56
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
2,0.0,5,0,1,0,3,66
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,69667.539,4,0,1,0,3,74
2,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,3,0,0,0,0,42
0,0.0,0,0,0,0,2,40
0,0.0,1,0,1,0,2,52
0,0.0,1,0,0,0,2,45
5,0.0,4,0,0,0,2,52
0,0.0,1,0,0,0,2,45
0,0.0,0,0,0,0,3,40
2,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
2,0.0,4,0,1,0,3,69
0,0.0,0,0,1,0,3,47
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,0,20
2,0.0,2,0,1,0,0,46
0,0.0,0,0,0,0,0,20
2,0.0,2,0,1,0,0,46
0,0.0,0,0,0,0,0,20
0,0.0,1,0,0,0,0,25
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,6,0,1,0,0,44
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,6,0,1,0,0,44
0,0.0,1,0,0,0,0,25
0,0.0,0,0,1,0,2,47
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,1,0,1,0,2,52
4,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
4,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,0,49
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,2,0,0,0,0,39
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,1,0,0,0,1,35
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,3,0,1,0,1,59
2,215000.0,3,1,1,0,1,67
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,15000.0,0,0,0,0,0,20
2,0.0,3,0,1,0,0,49
2,0.0,2,0,0,0,0,39
2,0.0,6,0,1,0,3,64
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,2,0,1,0,2,54
0,0.0,0,0,0,0,0,20
0,0.0,2,0,1,0,0,34
0,0.0,0,0,0,0,0,20
5,0.0,3,0,0,0,0,32
0,0.0,0,0,0,0,0,20
2,0.0,5,0,1,0,3,66
0,0.0,0,0,0,0,3,40
2,0.0,2,0,1,0,3,66
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,3,0,0,0,1,52
0,0.0,0,0,0,0,1,30
2,0.0,4,0,0,0,1,52
0,0.0,3,0,1,0,1,47
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,6,0,1,0,2,64
2,0.0,4,0,1,0,2,69
0,49639.609,2,0,0,0,2,47
2,0.0,5,0,1,0,2,66
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,5,0,1,0,2,66
0,0.0,0,0,0,0,2,40
2,0.0,2,0,1,0,2,66
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,2,0,1,0,2,66
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,1,0,0,0,3,45
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,68000.0,3,0,1,0,3,62
0,0.0,0,0,0,0,3,40
2,0.0,4,0,1,0,3,69
2,0.0,4,0,1,0,3,69
5,0.0,6,0,0,0,3,47
0,0.0,0,0,0,0,2,40
2,0.0,2,0,1,0,2,66
2,0.0,3,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,4,0,1,0,2,69
2,0.0,4,0,1,0,2,69
2,0.0,5,0,1,0,0,46
2,0.0,6,0,1,0,0,44
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,1,0,2,69
0,0.0,0,0,0,0,2,40
2,173333.33,2,0,1,0,2,71
0,0.0,0,0,0,0,2,40
0,0.0,1,0,0,0,2,45
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,173333.33,2,0,0,0,2,64
0,0.0,1,0,0,0,2,45
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,3,40
2,0.0,4,0,1,0,3,69
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,41524.52,2,0,0,0,2,59
2,0.0,4,0,0,0,2,62
0,0.0,0,0,0,0,2,40
2,0.0,1,0,0,0,3,57
0,0.0,0,0,0,0,3,40
2,0.0,5,0,0,0,3,59
2,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
2,0.0,4,0,0,0,3,62
0,0.0,0,0,0,0,1,30
2,0.0,2,0,0,0,1,49
2,95000.0,2,0,1,0,1,61
0,0.0,0,0,0,0,1,30
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,39886.434,2,0,0,0,3,59
0,50000.0,3,0,1,0,1,52
2,250000.0,3,1,1,1,1,70
0,0.0,0,0,0,1,1,33
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,1,1,33
0,0.0,0,0,0,1,1,33
2,0.0,2,0,1,1,1,59
2,0.0,2,0,1,0,0,46
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,3,0,1,0,0,49
0,0.0,0,0,0,0,2,40
0,45135.953,1,0,0,0,2,45
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
2,0.0,5,0,0,0,2,59
0,0.0,1,0,0,0,2,45
0,0.0,0,0,0,0,2,40
2,0.0,4,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,4,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
5,0.0,6,0,0,0,3,47
0,0.0,0,0,0,0,3,40
2,0.0,0,0,0,0,3,52
2,182000.0,2,0,0,0,3,64
0,182000.0,2,0,0,0,3,52
2,0.0,1,0,0,0,3,57
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,182000.0,1,0,0,0,3,50
0,0.0,0,0,0,0,3,40
2,0.0,0,0,0,0,3,52
2,0.0,3,0,1,0,1,59
2,25000.0,2,0,1,0,1,56
0,0.0,0,0,0,0,1,30
2,0.0,1,0,1,0,1,54
2,0.0,3,0,0,0,1,52
0,70000.0,3,1,1,0,1,55
2,0.0,2,0,0,0,2,59
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
2,65000.0,4,0,0,0,1,57
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,74000.0,2,0,1,0,0,51
0,0.0,0,0,0,0,0,20
2,0.0,3,0,0,0,0,42
0,0.0,0,0,0,0,0,20
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
5,0.0,6,0,0,0,3,47
0,0.0,2,0,1,0,3,54
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,1,0,1,0,0,32
2,0.0,4,0,1,1,0,52
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,566213.0,4,1,1,1,0,75
2,0.0,3,0,1,0,3,69
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,0,20
3,0.0,3,0,1,0,0,37
0,0.0,0,0,0,0,0,20
2,0.0,1,0,0,0,0,37
0,216666.67,1,0,0,0,0,30
2,0.0,2,0,1,0,0,46
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,5,0,0,0,2,59
0,0.0,0,0,0,0,2,40
2,0.0,5,0,1,0,2,66
0,0.0,0,0,0,0,0,20
0,43333.332,2,0,1,0,0,34
5,0.0,5,0,0,0,0,29
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,3,0,1,0,0,49
2,0.0,3,0,1,0,0,49
2,0.0,4,0,1,0,2,69
2,0.0,5,0,1,0,2,66
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
0,0.0,6,0,0,0,0,25
2,0.0,2,0,1,0,0,46
0,0.0,0,0,0,0,0,20
2,0.0,2,0,0,0,0,39
2,0.0,2,0,0,0,0,39
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,2,0,1,0,0,46
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,1,0,3,47
5,0.0,4,0,0,0,3,52
0,0.0,0,0,0,0,3,40
0,40390.52,1,0,1,0,3,52
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,67621.914,1,0,0,0,3,50
0,0.0,2,0,0,0,3,47
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,2,0,0,0,3,59
2,0.0,2,0,1,0,3,66
0,0.0,1,0,0,0,3,45
0,0.0,2,0,0,0,3,47
0,0.0,0,0,0,0,3,40
0,0.0,2,0,0,0,3,47
5,0.0,6,0,0,0,3,47
5,0.0,6,0,0,0,2,47
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,2,0,0,0,2,59
3,0.0,3,0,1,0,3,57
0,0.0,0,0,0,0,3,40
0,75219.734,0,0,0,0,3,45
0,0.0,0,0,0,0,3,40
5,0.0,6,0,0,0,3,47
0,0.0,0,0,0,0,3,40
4,0.0,2,0,0,0,3,59
4,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,1,0,0,0,3,45
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
4,0.0,2,0,0,0,2,59
0,0.0,0,0,0,0,2,40
4,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
4,0.0,2,0,0,0,2,59
4,0.0,1,0,0,0,2,57
2,0.0,6,0,0,0,1,47
0,0.0,4,0,0,0,1,40
2,0.0,6,0,0,0,1,47
0,0.0,0,0,0,0,3,40
4,0.0,1,0,0,0,3,57
4,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
5,0.0,5,0,1,0,2,56
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,5,0,0,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
2,0.0,4,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,0.0,2,0,0,0,1,49
2,75000.0,2,0,1,0,1,61
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,3,0,0,0,2,62
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
2,0.0,4,0,1,0,2,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,0,0,3,62
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,1,0,0,0,3,45
2,0.0,4,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,1,0,0,0,3,45
2,0.0,4,0,0,0,3,62
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,4,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,4,0,0,0,3,62
0,0.0,1,0,0,0,3,45
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,2,0,1,0,1,44
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,60000.0,4,0,0,0,1,57
2,0.0,2,0,0,0,1,49
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,2,0,1,0,3,66
2,0.0,5,0,1,0,3,66
2,0.0,4,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,3,0,0,0,3,50
2,0.0,6,0,0,0,3,57
0,0.0,0,0,0,0,0,20
2,0.0,1,0,0,0,0,37
0,0.0,0,0,0,0,0,20
0,0.0,0,0,0,0,0,20
2,0.0,3,0,1,0,0,49
2,0.0,3,0,1,0,0,49
2,53000.0,2,0,0,0,1,54
0,0.0,0,0,0,0,1,30
2,0.0,1,0,0,0,1,47
0,0.0,0,0,0,0,1,30
0,0.0,0,0,0,0,1,30
2,60000.0,4,0,1,0,1,64
2,0.0,1,0,0,0,1,47
0,0.0,0,0,0,0,3,40
2,0.0,3,0,0,0,3,62
0,59241.098,2,0,1,0,3,59
0,0.0,0,0,0,0,3,40
0,47613.09,0,0,0,0,3,40
0,25000.0,1,0,0,0,3,45
2,0.0,5,0,1,0,3,66
0,32988.27,0,0,0,0,3,40
0,35295.352,1,0,0,0,3,45
0,0.0,0,0,0,0,3,40
4,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
4,0.0,4,0,1,0,3,69
0,0.0,1,0,0,0,3,45
2,0.0,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
2,0.0,5,0,0,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,0,0,2,62
2,0.0,2,0,1,0,2,66
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
0,0.0,0,0,0,0,2,40
4,0.0,1,0,0,0,0,37
4,0.0,1,0,0,0,0,37
0,0.0,0,0,0,0,0,20
2,0.0,2,0,1,0,3,66
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,2,0,1,0,3,66
4,49639.609,2,0,0,0,3,59
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
4,0.0,1,0,0,0,3,57
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,1,0,3,69
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
3,0.0,4,0,1,0,3,57
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
0,0.0,0,0,0,0,3,40
2,0.0,3,0,0,0,3,62
0,0.0,0,0,0,0,3,40
